,OBJECTID,FID_1,City,Area,X2016,Cntry_C,Cntry__,Shape_Leng,Shape_Area,ZS_sum,worldpop,lcz_stats,lcz_shares,LCZ_1,LCZ_2,LCZ_3,LCZ_4,LCZ_5,LCZ_6,LCZ_8,LCZ_9,LCZ_10,LCZ_11,LCZ_12,LCZ_14,LCZ_15,LCZ_16,LCZ_17,LCZ_7,LCZ_13,Mean_1981_2010,Mean_2071_2100,Temp_Diff_2071_2100,Continent,Optimize Urban Openness_score,Regulate Densification_score,Restrict Building Height_score,Raise Pervious Surface Fraction Ratio_score,Utilize Reflective Building Materials_score,Increase Green Space and Vegetation Cover_score,Increase Water Bodies_score,Reduce Environmental Pollution_score,Control Heat Emissions From Factories_score,Promote Sustainable Urban Forms_score
21,23,23.0,Aguascalientes,245.835895029,1050.352,484.0,Mexico,76198.2793563,245835895.029,887218.2511467487,887,"{2: 1, 3: 4714, 4: 6, 5: 7, 6: 3038, 8: 6280, 9: 5409, 11: 5, 12: 127, 13: 611, 14: 5735, 16: 547, 17: 19}","{2: 3.773727310464546e-05, 3: 0.1778935054152987, 4: 0.00022642363862787276, 5: 0.0002641609117325182, 6: 0.1146458356919129, 8: 0.23699007509717349, 9: 0.20412091022302728, 11: 0.0001886863655232273, 12: 0.004792633684289973, 13: 0.023057473866938374, 14: 0.2164232612551417, 16: 0.020642288388241066, 17: 0.0007170081889882637}",0.0,3.773727310464546e-05,0.1778935054152987,0.00022642363862787276,0.0002641609117325182,0.1146458356919129,0.23699007509717349,0.20412091022302728,0.0,0.0001886863655232273,0.004792633684289973,0.2164232612551417,0.0,0.020642288388241066,0.0007170081889882637,0.0,0.023057473866938374,18.635436893203916,23.023759439050735,4.388322545846819,North America,0.17793124268840332,0.17793124268840332,0.00022642363862787276,0.41492131778557684,0.4151477414242047,0.4151477414242047,0.4151477414242047,0.23699007509717349,0.23699007509717349,0.23699007509717349
22,24,24.0,Ahmadnagar,106.617357899,397.706,356.0,India,65910.47821250002,106617357.89900002,272009.88452780247,272,"{2: 69, 3: 791, 5: 67, 6: 3456, 8: 377, 9: 1597, 11: 71, 12: 14, 13: 13, 14: 3261, 16: 1590}","{2: 0.0061029541836193175, 3: 0.06996285158323014, 5: 0.005926056960905713, 6: 0.3056784008491067, 8: 0.03334512648151424, 9: 0.1412524323368123, 11: 0.006279851406332921, 12: 0.0012382805589952238, 13: 0.001149831947638422, 14: 0.2884309216345303, 16: 0.1406332920573147}",0.0,0.0061029541836193175,0.06996285158323014,0.0,0.005926056960905713,0.3056784008491067,0.03334512648151424,0.1412524323368123,0.0,0.006279851406332921,0.0012382805589952238,0.2884309216345303,0.0,0.1406332920573147,0.0,0.0,0.001149831947638422,25.558527131782977,28.724224806201587,3.1656976744186096,Asia,0.07606580576684946,0.07606580576684946,0.0,0.10941093224836371,0.10941093224836371,0.10941093224836371,0.10941093224836371,0.03334512648151424,0.03334512648151424,0.03334512648151424
23,25,25.0,Ahvaz,362.409452322,1244.773,364.0,Iran (Islamic Republic of),169749.881603,362409452.322,571782.7286740541,572,"{2: 891, 3: 1641, 4: 2, 5: 1, 6: 3314, 8: 13945, 9: 2195, 10: 135, 12: 3, 13: 608, 14: 5242, 15: 178, 16: 13768, 17: 493}","{2: 0.021006224066390043, 3: 0.03868823085628065, 4: 4.715201810637495e-05, 5: 2.3576009053187476e-05, 6: 0.0781308940022633, 8: 0.32876744624669935, 9: 0.051749339871746514, 10: 0.0031827612221803094, 12: 7.072802715956243e-05, 13: 0.014334213504337986, 14: 0.12358543945680875, 15: 0.004196529611467371, 16: 0.3245944926442852, 17: 0.011622972463221425}",0.0,0.021006224066390043,0.03868823085628065,4.715201810637495e-05,2.3576009053187476e-05,0.0781308940022633,0.32876744624669935,0.051749339871746514,0.0031827612221803094,0.0,7.072802715956243e-05,0.12358543945680875,0.004196529611467371,0.3245944926442852,0.011622972463221425,0.0,0.014334213504337986,26.270396988364173,30.894592744695455,4.624195756331282,Asia,0.05969445492267069,0.05969445492267069,4.715201810637495e-05,0.38846190116937,0.3916918144096567,0.3916918144096567,0.3916918144096567,0.33195020746887965,0.33195020746887965,0.33195020746887965
24,26,26.0,Aizawl,61.5906510715,330.204,356.0,India,37577.0737955,61590651.0715,178168.52450847626,178,"{2: 35, 3: 181, 4: 91, 5: 128, 6: 1239, 8: 8, 9: 213, 10: 1, 11: 4107, 12: 627, 13: 1, 15: 81}","{2: 0.005214541120381407, 3: 0.02696662693682956, 4: 0.013557806912991657, 5: 0.01907032181168057, 6: 0.1845947556615018, 8: 0.0011918951132300357, 9: 0.031734207389749705, 10: 0.00014898688915375446, 11: 0.6118891537544696, 12: 0.09341477949940405, 13: 0.00014898688915375446, 15: 0.012067938021454111}",0.0,0.005214541120381407,0.02696662693682956,0.013557806912991657,0.01907032181168057,0.1845947556615018,0.0011918951132300357,0.031734207389749705,0.00014898688915375446,0.6118891537544696,0.09341477949940405,0.0,0.012067938021454111,0.0,0.0,0.0,0.00014898688915375446,20.324583333333365,23.590833333333368,3.266250000000003,Asia,0.03218116805721097,0.03218116805721097,0.013557806912991657,0.033373063170441,0.04707985697258642,0.04707985697258642,0.04707985697258642,0.00134088200238379,0.00134088200238379,0.00134088200238379
25,27,27.0,Dubayy (Dubai) Sharjah Ajman,1014.88241902,4167.37,784.0,United Arab Emirates,929823.095595,1014882419.02,1867223.492874384,1867,"{1: 156, 2: 382, 3: 3596, 4: 696, 5: 1, 6: 15720, 7: 3, 8: 43018, 9: 2628, 10: 7646, 12: 123, 13: 1148, 14: 1134, 15: 3445, 16: 30932, 17: 68}","{1: 0.00140926501409265, 2: 0.0034508925345089255, 3: 0.03248536532485365, 4: 0.0062874900628749, 5: 9.0337500903375e-06, 6: 0.14201055142010552, 7: 2.7101250271012502e-05, 8: 0.3886138613861386, 9: 0.02374069523740695, 10: 0.06907205319072053, 12: 0.0011111512611115125, 13: 0.010370745103707451, 14: 0.010244272602442726, 15: 0.03112126906121269, 16: 0.27943195779431956, 17: 0.00061429500614295}",0.00140926501409265,0.0034508925345089255,0.03248536532485365,0.0062874900628749,9.0337500903375e-06,0.14201055142010552,0.3886138613861386,0.02374069523740695,0.06907205319072053,0.0,0.0011111512611115125,0.010244272602442726,0.03112126906121269,0.27943195779431956,0.00061429500614295,2.7101250271012502e-05,0.010370745103707451,27.525243402510924,31.29591980527803,3.770676402767105,Asia,0.03734552287345523,0.03734552287345523,0.00769675507696755,0.42595938425959384,0.5013189275131893,0.5013189275131893,0.5013189275131893,0.4590951795909518,0.4590951795909518,0.45768591457685914
26,28,28.0,Ajmer,136.183625254,585.755,356.0,India,67539.5252354,136183625.254,425762.9391541481,426,"{2: 15, 3: 1237, 5: 12, 6: 6667, 8: 176, 9: 1758, 11: 171, 12: 410, 13: 2090, 14: 2308, 15: 104, 16: 113, 17: 141}","{2: 0.0009867122747006974, 3: 0.08137087225365083, 5: 0.0007893698197605578, 6: 0.43856071569530325, 8: 0.011577424023154847, 9: 0.11564267859492172, 11: 0.01124851993158795, 12: 0.026970135508485725, 13: 0.13748191027496381, 14: 0.15182212866728062, 15: 0.006841205104591501, 16: 0.00743323246941192, 17: 0.009275095382186554}",0.0,0.0009867122747006974,0.08137087225365083,0.0,0.0007893698197605578,0.43856071569530325,0.011577424023154847,0.11564267859492172,0.0,0.01124851993158795,0.026970135508485725,0.15182212866728062,0.006841205104591501,0.00743323246941192,0.009275095382186554,0.0,0.13748191027496381,24.92528735632187,27.44104406130272,2.515756704980845,Asia,0.08235758452835153,0.08235758452835153,0.0,0.09393500855150637,0.09393500855150637,0.09393500855150637,0.09393500855150637,0.011577424023154847,0.011577424023154847,0.011577424023154847
27,29,29.0,Akesu,178.038272096,352.205,156.0,China,92301.9979842,178038272.096,369529.7775981203,370,"{1: 9, 2: 257, 3: 1236, 4: 287, 5: 1158, 6: 5713, 7: 440, 8: 6995, 9: 1863, 10: 5, 11: 490, 12: 296, 14: 2586, 15: 513, 16: 1675, 17: 153}","{1: 0.0003801317790167258, 2: 0.010854874134144281, 3: 0.05220476431829701, 4: 0.012121980064200033, 5: 0.04891028890015205, 6: 0.2412992059469505, 7: 0.018584220307484373, 8: 0.29544686602466635, 9: 0.07868727825646224, 10: 0.00021118432167595877, 11: 0.02069606352424396, 12: 0.01250211184321676, 14: 0.10922453117080588, 15: 0.02166751140395337, 16: 0.0707467477614462, 17: 0.006462240243284338}",0.0003801317790167258,0.010854874134144281,0.05220476431829701,0.012121980064200033,0.04891028890015205,0.2412992059469505,0.29544686602466635,0.07868727825646224,0.00021118432167595877,0.02069606352424396,0.01250211184321676,0.10922453117080588,0.02166751140395337,0.0707467477614462,0.006462240243284338,0.018584220307484373,0.0,9.846239470517483,14.465463297232285,4.619223826714798,Asia,0.06343977023145801,0.06343977023145801,0.01250211184321676,0.3588866362561244,0.37121980064200033,0.37121980064200033,0.37121980064200033,0.29603818212535904,0.29603818212535904,0.2956580503463423
28,30,30.0,Cleveland Akron,1381.35462843,2336.11,840.0,United States of America,523123.401988,1381354628.43,1362753.10976558,1363,"{1: 155, 2: 43, 3: 1591, 4: 283, 5: 4620, 6: 84779, 7: 6, 8: 17576, 9: 14491, 10: 123, 11: 37248, 12: 19922, 13: 1, 14: 2733, 15: 220, 16: 234, 17: 243}","{1: 0.0008411661275967612, 2: 0.00023335576443006924, 3: 0.008634163283912562, 4: 0.0015358065426444092, 5: 0.025072177480626043, 6: 0.460085310525973, 7: 3.25612694553585e-05, 8: 0.09538281199123017, 9: 0.07864089261293333, 10: 0.0006675060238348492, 11: 0.20214036077886557, 12: 0.10811426834827534, 13: 5.42687824255975e-06, 14: 0.014831658236915797, 15: 0.001193913213363145, 16: 0.0012698895087589815, 17: 0.0013187314129420192}",0.0008411661275967612,0.00023335576443006924,0.008634163283912562,0.0015358065426444092,0.025072177480626043,0.460085310525973,0.09538281199123017,0.07864089261293333,0.0006675060238348492,0.20214036077886557,0.10811426834827534,0.014831658236915797,0.001193913213363145,0.0012698895087589815,0.0013187314129420192,3.25612694553585e-05,5.42687824255975e-06,10.206933364617583,15.21156733927737,5.004633974659786,North America,0.009708685175939393,0.009708685175939393,0.0023769726702411705,0.10509149716716956,0.10729480973364881,0.10729480973364881,0.10729480973364881,0.09689148414266177,0.09689148414266177,0.09605031801506501
29,31,31.0,Aktyubinsk,178.176100387,424.527,398.0,Kazakhstan,79068.4211842,178176100.387,194446.065028131,194,"{1: 7, 2: 2, 3: 1043, 4: 25, 5: 518, 6: 6442, 8: 5933, 9: 643, 10: 31, 11: 45, 12: 162, 13: 1, 14: 9783, 15: 106, 16: 3033, 17: 96}","{1: 0.00025116612845353425, 2: 7.176175098672408e-05, 3: 0.037423753139576604, 4: 0.000897021887334051, 5: 0.018586293505561537, 6: 0.23114459992823824, 8: 0.21288123430211697, 9: 0.02307140294223179, 10: 0.0011123071402942232, 11: 0.0016146393972012918, 12: 0.00581270182992465, 13: 3.588087549336204e-05, 14: 0.3510226049515608, 15: 0.003803372802296376, 16: 0.10882669537136706, 17: 0.003444564047362756}",0.00025116612845353425,7.176175098672408e-05,0.037423753139576604,0.000897021887334051,0.018586293505561537,0.23114459992823824,0.21288123430211697,0.02307140294223179,0.0011123071402942232,0.0016146393972012918,0.00581270182992465,0.3510226049515608,0.003803372802296376,0.10882669537136706,0.003444564047362756,0.0,3.588087549336204e-05,5.3141414141414485,10.253080808080846,4.938939393939397,Asia,0.03774668101901686,0.03774668101901686,0.0011481880157875853,0.2506279153211338,0.2526372443487621,0.2526372443487621,0.2526372443487621,0.21424470757086472,0.21424470757086472,0.2139935414424112
30,32,32.0,Al-Ain,427.641903743,449.002,784.0,United Arab Emirates,116345.451899,427641903.74300003,172164.84949100018,172,"{3: 245, 6: 13445, 8: 8755, 9: 2133, 11: 1, 12: 51, 13: 1003, 14: 441, 15: 333, 16: 20469, 17: 2}","{3: 0.005226332181407056, 6: 0.28680831093476683, 8: 0.1867613806049746, 9: 0.045501087930372455, 11: 2.1331968087375742e-05, 12: 0.0010879303724561629, 13: 0.02139596399163787, 14: 0.009407397926532703, 15: 0.007103545373096122, 16: 0.43664405478049406, 17: 4.2663936174751484e-05}",0.0,0.0,0.005226332181407056,0.0,0.0,0.28680831093476683,0.1867613806049746,0.045501087930372455,0.0,2.1331968087375742e-05,0.0010879303724561629,0.009407397926532703,0.007103545373096122,0.43664405478049406,4.2663936174751484e-05,0.0,0.02139596399163787,27.914351005484495,32.19661791590498,4.282266910420482,Asia,0.005226332181407056,0.005226332181407056,0.0,0.19198771278638166,0.19198771278638166,0.19198771278638166,0.19198771278638166,0.1867613806049746,0.1867613806049746,0.1867613806049746
31,33,33.0,Albany,286.556580046,615.506,840.0,United States of America,145175.453961,286556580.046,264269.7040398299,264,"{1: 6, 2: 60, 3: 58, 4: 171, 5: 2301, 6: 13185, 8: 3479, 9: 1053, 10: 43, 11: 10004, 12: 6894, 14: 804, 15: 17, 16: 11, 17: 928}","{1: 0.00015379094683959604, 2: 0.0015379094683959603, 3: 0.0014866458194494284, 4: 0.004383041984928488, 5: 0.058978828112985084, 6: 0.3379556056800123, 8: 0.08917311734249243, 9: 0.026990311170349106, 10: 0.0011021684523504383, 11: 0.25642077203055313, 12: 0.17670579791869584, 14: 0.02060798687650587, 15: 0.00043574101604552213, 16: 0.0002819500692059261, 17: 0.023786333111190855}",0.00015379094683959604,0.0015379094683959603,0.0014866458194494284,0.004383041984928488,0.058978828112985084,0.3379556056800123,0.08917311734249243,0.026990311170349106,0.0011021684523504383,0.25642077203055313,0.17670579791869584,0.02060798687650587,0.00043574101604552213,0.0002819500692059261,0.023786333111190855,0.0,0.0,9.67723935389137,14.765840675477277,5.088601321585905,North America,0.003178346234684985,0.003178346234684985,0.004536832931768084,0.09235146357717741,0.09783667401445634,0.09783667401445634,0.09783667401445634,0.09042907674168246,0.09042907674168246,0.09027528579484287
32,34,34.0,Al-Basrah (Basra),210.691062526,1041.037,368.0,Iraq,135298.108202,210691062.52599996,648827.0165274739,649,"{1: 2, 2: 37, 3: 6326, 6: 3235, 8: 7812, 9: 482, 10: 49, 13: 14, 14: 198, 15: 386, 16: 5384, 17: 521}","{1: 8.181297553792031e-05, 2: 0.0015135400474515258, 3: 0.258774441626442, 6: 0.13233248793258612, 8: 0.31956148245111676, 9: 0.019716927104638796, 10: 0.0020044179006790475, 13: 0.0005726908287654422, 14: 0.008099484578254112, 15: 0.01578990427881862, 16: 0.22024053014808148, 17: 0.02131228012762824}",8.181297553792031e-05,0.0015135400474515258,0.258774441626442,0.0,0.0,0.13233248793258612,0.31956148245111676,0.019716927104638796,0.0020044179006790475,0.0,0.0,0.008099484578254112,0.01578990427881862,0.22024053014808148,0.02131228012762824,0.0,0.0005726908287654422,26.79410569105695,31.441724738676,4.647619047619052,Asia,0.26036979464943144,0.26036979464943144,8.181297553792031e-05,0.5799312771005483,0.5819356950012273,0.5819356950012273,0.5819356950012273,0.3216477133273338,0.3216477133273338,0.32156590035179583
33,35,35.0,Albuquerque,745.931943261,841.276,840.0,United States of America,168694.112812,745931943.261,779997.0184985427,780,"{3: 4477, 4: 22, 5: 51, 6: 24444, 8: 17272, 9: 9174, 10: 252, 11: 105, 12: 670, 13: 8542, 14: 3865, 15: 1169, 16: 20818, 17: 309}","{3: 0.04910606559175167, 4: 0.00024130744762531535, 5: 0.0005593945376768674, 6: 0.26811451135241854, 8: 0.18944828342656575, 9: 0.1006252056597565, 10: 0.002764067127344521, 11: 0.0011516946363935505, 12: 0.007348908632225513, 13: 0.09369310080070199, 14: 0.042393331139629266, 15: 0.012822200285181528, 16: 0.22834265657562794, 17: 0.0033892727871010202}",0.0,0.0,0.04910606559175167,0.00024130744762531535,0.0005593945376768674,0.26811451135241854,0.18944828342656575,0.1006252056597565,0.002764067127344521,0.0011516946363935505,0.007348908632225513,0.042393331139629266,0.012822200285181528,0.22834265657562794,0.0033892727871010202,0.0,0.09369310080070199,13.606043437204946,18.00132987094747,4.395286433742523,North America,0.04910606559175167,0.04910606559175167,0.00024130744762531535,0.23855434901831743,0.24155972359328728,0.24155972359328728,0.24155972359328728,0.19221235055391028,0.19221235055391028,0.19221235055391028
34,36,36.0,Al-Fayyum,57.3267035903,378.605,818.0,Egypt,28903.60912,57326703.590299994,490525.1310749054,491,"{2: 394, 3: 492, 4: 1, 5: 3, 6: 989, 8: 623, 9: 405, 11: 2, 12: 316, 13: 13, 14: 3315, 16: 19}","{2: 0.05995130858186245, 3: 0.07486305538648813, 4: 0.00015216068167985393, 5: 0.0004564820450395618, 6: 0.15048691418137553, 8: 0.09479610468654899, 9: 0.06162507608034084, 11: 0.00030432136335970786, 12: 0.04808277541083384, 13: 0.001978088861838101, 14: 0.5044126597687157, 16: 0.0028910529519172246}",0.0,0.05995130858186245,0.07486305538648813,0.00015216068167985393,0.0004564820450395618,0.15048691418137553,0.09479610468654899,0.06162507608034084,0.0,0.00030432136335970786,0.04808277541083384,0.5044126597687157,0.0,0.0028910529519172246,0.0,0.0,0.001978088861838101,22.65788288288292,26.51914414414418,3.8612612612612622,Africa,0.1348143639683506,0.1348143639683506,0.00015216068167985393,0.2296104686548996,0.22976262933657943,0.22976262933657943,0.22976262933657943,0.09479610468654899,0.09479610468654899,0.09479610468654899
35,37,37.0,Al Gadarif,89.0043967177,325.425,729.0,Sudan,38598.790474,89004396.7177,236760.0918904543,237,"{3: 267, 6: 3492, 8: 107, 9: 853, 13: 70, 14: 213, 15: 54, 16: 4108, 17: 11}","{3: 0.029100817438692098, 6: 0.38059945504087195, 8: 0.011662125340599456, 9: 0.0929700272479564, 13: 0.007629427792915531, 14: 0.02321525885558583, 15: 0.005885558583106267, 16: 0.4477384196185286, 17: 0.0011989100817438691}",0.0,0.0,0.029100817438692098,0.0,0.0,0.38059945504087195,0.011662125340599456,0.0929700272479564,0.0,0.0,0.0,0.02321525885558583,0.005885558583106267,0.4477384196185286,0.0011989100817438691,0.0,0.007629427792915531,28.870396825396856,32.13809523809528,3.267698412698426,Africa,0.029100817438692098,0.029100817438692098,0.0,0.04076294277929155,0.04076294277929155,0.04076294277929155,0.04076294277929155,0.011662125340599456,0.011662125340599456,0.011662125340599456
36,38,38.0,Al-Hasakah,83.9060522802,591.499,760.0,Syrian Arab Republic,44326.09935080001,83906052.2802,158849.29268795252,159,"{2: 31, 3: 1122, 5: 1, 6: 940, 8: 1300, 9: 701, 13: 2, 14: 107, 15: 248, 16: 5988}","{2: 0.0029693486590038312, 3: 0.1074712643678161, 5: 9.578544061302682e-05, 6: 0.09003831417624521, 8: 0.12452107279693486, 9: 0.0671455938697318, 13: 0.00019157088122605365, 14: 0.01024904214559387, 15: 0.02375478927203065, 16: 0.5735632183908046}",0.0,0.0029693486590038312,0.1074712643678161,0.0,9.578544061302682e-05,0.09003831417624521,0.12452107279693486,0.0671455938697318,0.0,0.0,0.0,0.01024904214559387,0.02375478927203065,0.5735632183908046,0.0,0.0,0.00019157088122605365,19.8866531165312,24.43651761517619,4.54986449864499,Asia,0.11044061302681993,0.11044061302681993,0.0,0.2349616858237548,0.2349616858237548,0.2349616858237548,0.2349616858237548,0.12452107279693486,0.12452107279693486,0.12452107279693486
37,39,39.0,Al-Hudaydah,88.5890297097,582.568,887.0,Yemen,62075.7151451,88589029.7097,401787.085942626,402,"{3: 1451, 6: 32, 8: 2051, 9: 101, 10: 2, 13: 6, 14: 42, 15: 172, 16: 5178, 17: 48}","{3: 0.1597489816140042, 6: 0.003523065066607949, 8: 0.22580645161290322, 9: 0.011119674116481338, 10: 0.0002201915666629968, 13: 0.0006605746999889904, 14: 0.004624022899922933, 15: 0.018936474733017725, 16: 0.5700759660904987, 17: 0.005284597599911923}",0.0,0.0,0.1597489816140042,0.0,0.0,0.003523065066607949,0.22580645161290322,0.011119674116481338,0.0002201915666629968,0.0,0.0,0.004624022899922933,0.018936474733017725,0.5700759660904987,0.005284597599911923,0.0,0.0006605746999889904,30.168946540880533,33.37955974842771,3.2106132075471763,Asia,0.1597489816140042,0.1597489816140042,0.0,0.38555543322690744,0.3857756247935704,0.3857756247935704,0.3857756247935704,0.22602664317956622,0.22602664317956622,0.22602664317956622
38,40,40.0,Aligarh,118.368920645,1066.848,356.0,India,60934.0044487,118368920.64499998,837644.0559358597,838,"{3: 4032, 5: 30, 6: 2374, 8: 728, 9: 1036, 13: 6, 14: 4908, 16: 283}","{3: 0.30096290214227067, 5: 0.0022393073076061804, 6: 0.17720385160856908, 8: 0.05434052399790998, 9: 0.07733074568933343, 13: 0.0004478614615212361, 14: 0.3663506755243711, 16: 0.021124132268418302}",0.0,0.0,0.30096290214227067,0.0,0.0022393073076061804,0.17720385160856908,0.05434052399790998,0.07733074568933343,0.0,0.0,0.0,0.3663506755243711,0.0,0.021124132268418302,0.0,0.0,0.0004478614615212361,24.845806794055232,27.137473460721907,2.291666666666675,Asia,0.30096290214227067,0.30096290214227067,0.0,0.3553034261401806,0.3553034261401806,0.3553034261401806,0.3553034261401806,0.05434052399790998,0.05434052399790998,0.05434052399790998
39,41,41.0,Al-Iskandariyah (Alexandria) Kafr-ad-Dawwar,539.587278802,5183.73,818.0,Egypt,379980.512988,539587278.802,5080411.098944306,5080,"{1: 840, 2: 901, 3: 4741, 4: 2, 5: 17, 6: 10940, 8: 13931, 9: 2486, 10: 1221, 11: 3921, 12: 994, 13: 123, 14: 15249, 15: 497, 16: 5342, 17: 1324}","{1: 0.013433766732236242, 2: 0.014409314078267683, 3: 0.07582081913991907, 4: 3.198515888627677e-05, 5: 0.0002718738505333525, 6: 0.17495881910793393, 8: 0.22279262422236082, 9: 0.03975755249564202, 10: 0.019526939500071967, 11: 0.0627069039965456, 12: 0.015896623966479555, 13: 0.0019670872715060214, 14: 0.2438708439284172, 15: 0.007948311983239777, 16: 0.08543235938524525, 17: 0.02117417518271522}",0.013433766732236242,0.014409314078267683,0.07582081913991907,3.198515888627677e-05,0.0002718738505333525,0.17495881910793393,0.22279262422236082,0.03975755249564202,0.019526939500071967,0.0627069039965456,0.015896623966479555,0.2438708439284172,0.007948311983239777,0.08543235938524525,0.02117417518271522,0.0,0.0019670872715060214,20.46930004559967,23.49525763793893,3.0259575923392603,Africa,0.103663899950423,0.103663899950423,0.01346575189112252,0.3264565241727838,0.346015448831742,0.346015448831742,0.346015448831742,0.255753330454669,0.255753330454669,0.2423195637224328
